title,vote_average,vote_count,budget,revenue,imdb_id,genres,id
Circle,6.014,2070,250000,0,tt3118452,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",335866
The Boy Next Door,4.919,2089,4000000,52425855,tt3181822,"[{'id': 53, 'name': 'Thriller'}]",241251
Aloha,5.5,2110,37000000,26250020,tt1243974,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",222936
Blackhat,5.514,2118,70000000,17752940,tt2717822,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",201088
Youth,6.9,2144,13360000,2000000,tt3312830,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",310593
Victor Frankenstein,5.948,2202,40000000,34200000,tt1976009,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",228066
Sinister 2,5.883,2226,10000000,53329150,tt2752772,"[{'id': 27, 'name': 'Horror'}]",283445
Krampus,6.192,2304,15000000,61800000,tt3850590,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",287903
Solace,6.427,2311,0,22586863,tt1291570,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",339527
Poltergeist,5.218,2348,35000000,95682614,tt1029360,"[{'id': 27, 'name': 'Horror'}]",243688
Point Break,5.955,2379,105000000,133782481,tt2058673,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",257088
We Are Your Friends,6.786,2402,6000000,11100000,tt3787590,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",301351
Bone Tomahawk,6.875,2413,1800000,475846,tt2494362,"[{'id': 37, 'name': 'Western'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",294963
Irrational Man,6.527,2426,11000000,27391084,tt3715320,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",282984
Descendants,7.149,2444,0,0,tt3440298,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 10402, 'name': 'Music'}]",277217
The SpongeBob Movie: Sponge Out of Water,6.1,2453,74000000,325186032,tt2279373,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",228165
Hardcore Henry,6.393,2549,2000000,16810562,tt3072482,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",325348
Love,6.45,2596,3000000,249083,tt3774694,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",292431
No Escape,6.9,2636,5000000,54400000,tt1781922,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",192141
Concussion,7.079,2649,35000000,50400000,tt3322364,"[{'id': 18, 'name': 'Drama'}]",321741
Trainwreck,5.797,2656,35000000,140795793,tt3152624,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",271718
Me and Earl and the Dying Girl,7.532,2676,0,0,tt2582496,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",308369
Mortdecai,5.5,2704,60000000,47318560,tt3045616,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",210860
Project Almanac,6.8,2742,12000000,33200000,tt2436386,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",227719
Pan,5.957,2792,150000000,128388320,tt3332064,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}]",266647
Get Hard,6.024,2807,40000000,111800000,tt2561572,"[{'id': 35, 'name': 'Comedy'}]",257091
American Ultra,6.09,2876,28000000,27100000,tt3316948,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",261392
The Little Prince,7.611,2887,64000000,97571250,tt1754656,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",309809
Run All Night,6.4,2889,50000000,71561644,tt2199571,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",241554
Hitman: Agent 47,5.886,3176,35000000,81967450,tt2679042,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",249070
Brooklyn,7.31,3186,11000000,62076141,tt2381111,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",167073
Self/less,6.412,3211,26000000,31807156,tt2140379,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",238615
The Longest Ride,7.6,3254,34000000,63013281,tt2726560,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",228205
The Walk,6.995,3297,35000000,61181942,tt3488710,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",285783
Daddy's Home,6.292,3321,50000000,242786137,tt1528854,"[{'id': 35, 'name': 'Comedy'}]",274167
The Gift,6.695,3372,5000000,58978653,tt4178092,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",328425
Knock Knock,5.392,3373,10000000,6341684,tt3605418,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",263472
Burnt,6.5,3471,20000000,36606743,tt2503944,"[{'id': 18, 'name': 'Drama'}]",295964
Black Mass,6.523,3487,53000000,99975678,tt1355683,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",261023
Insidious: Chapter 3,6.283,3503,10000000,120453155,tt3195644,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",280092
The Last Witch Hunter,6.003,3735,90000000,146936910,tt1618442,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",274854
Carol,7.495,3851,11800000,40272135,tt2402927,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",258480
Vacation,6.304,3863,31000000,104400000,tt1524930,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",296099
Goosebumps,6.31,3898,58000000,158261424,tt1051904,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",257445
Straight Outta Compton,7.783,4079,28000000,201634991,tt1398426,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 36, 'name': 'History'}]",277216
Legend,7.054,4112,25000000,42972994,tt3569230,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",276907
Home,6.789,4125,135000000,368871007,tt2224026,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",228161
Joy,6.551,4205,60000000,101134059,tt2446980,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",274479
In the Heart of the Sea,6.8,4246,100000000,93900000,tt1390411,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",205775
Steve Jobs,6.8,4261,30000000,34400000,tt2080374,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",321697
The DUFF,6.766,4424,8500000,43528634,tt1666801,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",272693
The Visit,6.323,4981,5000000,98450062,tt3567288,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",298312
Everest,6.827,5079,55000000,203427584,tt2719848,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",253412
Crimson Peak,6.66,5112,55000000,74700000,tt2554274,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",201085
Paper Towns,6.155,5122,12000000,85500000,tt3622592,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",286565
Pitch Perfect 2,6.844,5420,29000000,287144079,tt2848292,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",254470
Southpaw,7.364,5656,30000000,91709827,tt1798684,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",307081
The Good Dinosaur,6.7,5834,175000000,332207671,tt1979388,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",105864
The Danish Girl,7.558,5868,15000000,64200000,tt0810819,"[{'id': 18, 'name': 'Drama'}]",306819
Hotel Transylvania 2,6.8,5969,80000000,473200000,tt2510894,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",159824
Spy,6.832,6229,65000000,235666219,tt3079380,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",238713
Fantastic Four,4.4,6264,120000000,167977596,tt1502712,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",166424
The Lobster,7.037,6611,4000000,15700000,tt3464902,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",254320
The Man from U.N.C.L.E.,7.081,6626,75000000,110045109,tt1638355,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",203801
It Follows,6.59,6691,2300000,23374076,tt3235888,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",270303
The Age of Adaline,7.477,6929,25000000,65663276,tt1655441,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",293863
Jupiter Ascending,5.459,6930,176000000,184000000,tt1617661,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",76757
The Intern,7.2,7070,35000000,194564672,tt2361509,"[{'id': 35, 'name': 'Comedy'}]",257211
Bridge of Spies,7.236,7083,40000000,165478348,tt3682448,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",296098
Tomorrowland,6.3,7196,190000000,209200000,tt1964418,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",158852
Cinderella,6.8,7248,95000000,543514353,tt1661199,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",150689
Creed,7.407,7739,37000000,173600000,tt3076658,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",312221
Ted 2,6.316,7789,68000000,215863606,tt2637276,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",214756
Pixels,5.8,7828,88000000,244874809,tt2120120,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",257344
Focus,6.871,8097,50100000,153962963,tt2381941,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",256591
Chappie,6.784,8231,49000000,104399548,tt1823672,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",198184
Spotlight,7.8,8541,20000000,98690254,tt1895587,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",314365
Terminator Genisys,5.946,8730,155000000,440603537,tt1340138,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",87101
San Andreas,6.2,8820,110000000,473990832,tt2126355,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",254128
Sicario,7.415,9182,30000000,84997446,tt3397884,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",273481
Mission: Impossible - Rogue Nation,7.2,9385,150000000,682716636,tt2381249,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",177677
Room,7.998,9479,13000000,35401758,tt3170832,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",264644
The Big Short,7.359,9484,28000000,133346506,tt1596363,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",318846
Insurgent,6.364,10237,110000000,297002527,tt2908446,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",262500
Maze Runner: The Scorch Trials,6.733,10768,61000000,312296056,tt4046784,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",294254
Minions,6.416,10879,74000000,1159457503,tt2293640,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",211672
Spectre,6.6,10917,245000000,880707597,tt2379713,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",206647
Furious 7,7.223,11018,190000000,1515400000,tt2820852,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",168259
Fifty Shades of Grey,5.879,12163,40000000,569651467,tt2322441,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",216015
The Hunger Games: Mockingjay - Part 2,6.899,13025,160000000,653428261,tt1951266,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",131634
The Hateful Eight,7.756,14812,44000000,155760117,tt3460252,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 37, 'name': 'Western'}]",273248
Kingsman: The Secret Service,7.6,17390,81000000,414351546,tt2802144,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",207703
The Revenant,7.537,18785,135000000,532950503,tt1663202,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",281957
Star Wars: The Force Awakens,7.254,20075,245000000,2068223624,tt2488496,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",140607
Ant-Man,7.067,20422,130000000,519311965,tt0478970,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",102899
The Martian,7.691,20590,108000000,631058917,tt3659388,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",286217
Jurassic World,6.699,21102,150000000,1671537444,tt0369610,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",135397
Inside Out,7.91,22924,175000000,857611174,tt2096673,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",150540
Mad Max: Fury Road,7.6,23511,150000000,378858340,tt1392190,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",76341
Avengers: Age of Ultron,7.271,23855,365000000,1405403694,tt2395427,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",99861
